Animal_ID,Age_Years,Parity,Days_In_Milk,Past_Mastitis_Episodes,Somatic_Cell_Count_Actual,Somatic_Cell_Score,Mean_EC,Quarter_Differential_Ratio,Milk_pH,Milk_Temperature_C,Udder_Thermal_Asymmetry_C,Milk_Yield_Liters,Fat_Pct,Protein_Pct,Lactose_Pct,Rumination_Minutes,Lying_Hours,Activity_Index,Bedding_Hygiene_Score,Teat_Dipping_Practiced,THI_Index,Yield_Drop_Pct,Early_Warning_Lead_Days,Risk_Tier_Label,Risk_Tier_Code,Mastitis_Target
Moo-37598,2.5,4,74,0,300000,4.15,5.49,1.4,7.0,39.72,0.96,359.0,3.66,3.1,4.91,383,8.6,124.6,2,0,83.2,0.0,7.8,Moderate Risk,2,1
Moo-37599,3.0,2,153,2,2972920,7.84,6.05,1.88,7.18,40.34,2.39,318.0,4.77,3.74,5.01,350,8.2,151.0,1,0,76.5,25.5,3.1,High Risk,3,1
Moo-37600,5.0,2,273,2,3294855,7.99,5.9,2.14,7.34,40.38,1.72,269.0,4.44,4.12,4.65,309,8.0,144.7,3,0,75.7,6.3,2.1,High Risk,3,1
Moo-37601,4.0,3,241,1,1460920,6.94,5.34,2.04,7.23,40.21,1.61,301.0,4.22,3.73,4.76,372,7.9,144.9,1,0,85.3,13.8,1.6,High Risk,3,1
Moo-37602,3.0,2,245,0,76682,2.52,4.79,1.11,6.66,38.46,0.12,396.0,4.43,3.4,4.79,484,11.7,104.7,3,0,73.7,0.0,-1.0,No Risk,0,0
Moo-37603,3.0,1,204,0,36581,1.88,4.57,1.03,6.6,38.55,0.14,355.0,3.97,3.63,4.9,483,12.2,100.8,4,1,80.8,9.4,-1.0,No Risk,0,0
Moo-37604,4.0,2,236,0,362356,4.76,5.43,1.54,6.96,39.49,0.8,285.5,4.12,3.62,4.73,374,9.3,127.1,3,0,81.2,0.0,8.6,Moderate Risk,2,1
Moo-37605,5.0,3,228,2,1998450,7.28,5.93,1.78,7.34,40.31,1.8,269.0,4.26,3.75,4.67,316,6.3,145.3,1,1,78.8,16.7,1.0,High Risk,3,1
Moo-37606,4.0,3,32,0,183930,3.8,5.0,1.27,6.51,38.86,0.5,316.0,2.66,4.19,4.87,395,9.8,124.1,3,1,77.7,17.9,12.9,Low Risk,1,0
Moo-37607,4.0,4,212,0,150000,3.62,5.11,1.23,6.72,38.75,0.44,487.0,3.63,3.05,4.94,457,11.2,112.6,4,0,72.1,0.0,13.3,Low Risk,1,0
Moo-37608,6.0,4,92,1,25000,1.33,4.63,1.11,6.58,38.62,0.08,409.0,3.87,3.2,4.76,472,11.4,96.4,4,1,78.0,2.9,-1.0,No Risk,0,0
Moo-37609,3.0,2,75,0,25000,1.3,4.74,1.02,6.63,38.49,0.18,290.0,3.62,3.54,4.65,454,11.1,109.2,5,1,74.5,4.3,-1.0,No Risk,0,0
Moo-37610,6.0,5,82,2,2233619,7.48,5.7,1.63,7.07,39.76,1.65,238.0,4.79,4.11,4.84,291,7.4,153.3,2,1,76.6,18.2,1.1,High Risk,3,1
Moo-37611,4.0,1,187,2,365514,4.81,5.22,1.49,7.08,38.91,1.01,388.5,3.88,3.38,4.69,355,9.8,119.6,2,1,77.5,0.0,7.7,Moderate Risk,2,1
Moo-37612,2.5,3,267,2,355625,4.6,5.49,1.55,7.04,39.39,1.07,359.0,3.66,3.1,4.91,373,10.0,135.1,3,0,78.3,0.0,6.7,Moderate Risk,2,1
Moo-37613,4.0,5,247,1,1849558,7.12,6.29,2.03,7.19,39.61,2.12,449.0,4.16,3.04,4.88,324,7.0,156.5,2,0,80.8,0.0,2.7,High Risk,3,1
Moo-37614,4.0,1,73,0,150000,3.16,4.98,1.28,6.72,38.93,0.41,203.0,3.91,4.12,4.65,447,10.4,124.8,2,1,77.5,17.1,11.4,Low Risk,1,0
Moo-37615,5.0,1,172,2,300000,4.52,5.39,1.4,6.87,39.54,0.84,345.0,3.91,3.28,4.69,415,9.4,119.3,2,1,75.6,0.0,8.2,Moderate Risk,2,1
Moo-37616,2.5,2,64,2,2340319,7.65,5.78,1.9,7.54,40.21,1.72,359.0,3.66,3.1,4.91,258,8.2,146.6,2,0,73.4,37.0,3.2,High Risk,3,1
Moo-37617,3.0,5,192,0,1812106,7.14,6.0,1.92,7.31,40.88,2.38,345.0,4.76,3.96,4.94,248,8.1,150.5,1,0,80.3,32.1,1.2,High Risk,3,1
Moo-37618,4.0,1,231,0,54745,1.84,4.86,1.03,6.62,38.76,0.2,115.0,4.67,4.07,4.79,493,10.6,105.4,4,1,72.0,47.5,-1.0,No Risk,0,0
Moo-37619,2.5,1,306,1,1350572,6.92,5.45,2.16,7.34,40.31,1.5,406.0,3.63,2.86,4.89,260,7.9,156.2,2,0,76.9,0.0,1.3,High Risk,3,1
Moo-37620,3.0,4,220,0,25000,1.04,4.57,1.14,6.61,38.68,0.07,93.0,4.76,4.21,4.64,460,12.1,91.7,5,1,65.1,0.0,-1.0,No Risk,0,0
Moo-37621,3.0,1,254,0,150000,3.3,5.08,1.26,6.69,38.57,0.43,450.0,3.73,3.09,4.64,402,10.9,119.5,2,1,68.2,0.0,13.9,Low Risk,1,0
Moo-37622,5.0,4,260,0,150000,2.74,4.97,1.17,6.76,38.89,0.39,289.0,5.22,4.11,4.82,459,10.8,106.5,4,1,80.2,17.7,13.9,Low Risk,1,0
Moo-37623,4.0,1,168,0,349026,4.49,5.2,1.51,7.04,39.54,0.98,444.0,5.54,3.23,4.8,367,9.1,140.6,2,1,69.2,0.0,7.2,Moderate Risk,2,1
Moo-37624,2.5,5,74,0,150000,3.12,4.96,1.2,6.79,38.61,0.37,427.0,4.01,2.94,4.78,415,10.4,109.2,3,1,67.6,0.0,13.4,Low Risk,1,0
Moo-37625,5.0,5,25,0,1172014,6.68,6.16,1.88,7.38,40.19,1.74,430.0,3.87,3.26,4.76,294,6.0,138.4,1,0,82.6,0.0,2.1,High Risk,3,1
Moo-37626,3.0,2,297,2,25000,0.96,4.85,1.08,6.63,38.46,0.14,378.0,5.8,4.11,4.66,484,11.0,95.7,3,1,72.0,0.3,-1.0,No Risk,0,0
Moo-37627,4.0,1,159,0,68457,2.12,4.99,1.12,6.66,38.34,0.14,365.0,4.54,3.46,4.82,495,11.2,104.6,3,1,74.1,0.0,-1.0,No Risk,0,0
Moo-37628,2.5,2,288,0,150000,3.1,5.23,1.22,6.75,38.91,0.42,299.0,5.08,3.75,4.73,438,10.5,118.1,3,1,78.2,0.0,12.5,Low Risk,1,0
Moo-37629,5.0,5,186,0,909243,6.08,6.55,1.63,7.4,40.17,1.61,448.5,3.69,2.96,4.76,269,8.6,152.5,1,0,75.5,0.0,2.4,High Risk,3,1
Moo-37630,3.0,2,313,1,1707473,7.16,5.67,2.26,7.19,40.03,1.82,286.0,4.29,3.78,4.81,297,7.0,119.7,2,0,84.5,17.1,3.1,High Risk,3,1
Moo-37631,3.0,5,225,0,27591,1.38,4.57,1.14,6.63,38.34,0.15,201.0,4.62,3.85,4.87,460,12.6,87.2,5,1,76.1,14.5,-1.0,No Risk,0,0
Moo-37632,4.0,2,180,0,150000,3.12,5.28,1.18,6.8,38.5,0.46,398.0,3.17,3.06,5.06,480,10.1,99.4,4,0,72.7,19.3,12.3,Low Risk,1,0
Moo-37633,4.0,4,152,2,1609361,6.93,5.7,1.64,7.23,40.5,1.7,388.5,3.88,3.38,4.69,246,7.6,157.7,1,0,78.1,0.0,1.9,High Risk,3,1
Moo-37634,4.0,2,310,0,39792,1.7,4.81,1.12,6.53,38.74,0.16,341.0,3.85,3.46,4.54,522,10.9,104.2,5,1,70.1,8.6,-1.0,No Risk,0,0
Moo-37635,3.0,4,104,0,405866,5.05,5.46,1.33,6.96,39.83,0.77,360.0,3.45,3.56,4.88,414,10.3,124.1,3,0,74.5,16.3,7.4,Moderate Risk,2,1
Moo-37636,2.5,5,32,0,341132,4.73,5.3,1.42,6.92,39.27,1.12,290.0,4.2,3.67,4.86,385,9.1,127.3,2,0,76.7,7.6,7.0,Moderate Risk,2,1
Moo-37637,2.5,4,40,1,310762,4.4,5.18,1.31,6.94,39.21,1.08,322.5,3.92,3.4,4.87,358,8.8,123.3,1,0,77.2,0.0,8.6,Moderate Risk,2,1
Moo-37638,5.0,4,209,0,81502,2.48,4.85,1.07,6.61,38.51,0.08,344.0,2.88,2.94,4.56,476,11.7,99.0,4,1,69.1,12.7,-1.0,No Risk,0,0
Moo-37639,4.0,4,275,2,150000,2.81,5.1,1.25,6.69,38.86,0.37,250.0,3.81,4.01,4.81,433,9.1,124.1,3,1,82.2,19.9,13.4,Low Risk,1,0
Moo-37640,3.0,4,72,0,150000,3.6,4.99,1.15,6.65,38.72,0.38,552.0,3.59,2.8,4.65,445,10.0,112.5,3,0,67.1,3.3,12.0,Low Risk,1,0
Moo-37641,4.0,3,122,1,25000,1.73,4.84,1.06,6.49,38.49,0.18,424.0,3.11,3.32,4.91,489,12.1,99.8,4,1,70.5,2.3,-1.0,No Risk,0,0
Moo-37642,4.0,4,218,0,150000,2.9,5.27,1.17,6.73,39.14,0.45,251.0,5.21,3.83,4.74,373,10.1,115.5,3,0,71.8,8.7,12.7,Low Risk,1,0
Moo-37643,3.0,2,90,1,1415101,6.89,6.13,2.25,7.26,40.29,1.63,487.0,4.26,3.41,4.81,298,7.3,154.7,1,1,74.9,0.0,3.2,High Risk,3,1
Moo-37644,2.5,4,303,0,166509,3.58,5.0,1.2,6.76,39.02,0.49,266.0,4.42,3.52,4.89,473,9.5,111.2,2,0,70.6,11.3,12.7,Low Risk,1,0
Moo-37645,5.0,2,134,0,150000,3.35,5.2,1.18,6.72,38.68,0.28,343.0,3.48,3.74,4.36,390,11.5,113.0,4,1,74.3,14.2,11.2,Low Risk,1,0
Moo-37646,5.0,1,273,0,37075,1.5,4.64,1.13,6.6,38.47,0.09,271.0,4.95,4.38,4.68,507,11.6,101.9,4,1,72.6,11.7,-1.0,No Risk,0,0
Moo-37647,3.0,1,271,0,406293,5.24,5.69,1.33,6.95,39.44,0.9,426.5,3.51,3.06,4.83,364,9.5,128.1,4,1,76.3,0.0,7.6,Moderate Risk,2,1
Moo-37648,4.0,3,296,0,332032,4.53,5.32,1.43,6.81,39.12,0.95,276.5,4.27,3.83,4.69,335,9.7,109.0,2,1,81.7,6.3,8.9,Moderate Risk,2,1
Moo-37649,5.0,2,37,2,2011066,7.3,6.24,1.91,7.4,40.62,1.44,239.0,4.66,4.08,4.8,306,7.0,156.0,2,0,82.7,4.8,2.4,High Risk,3,1
Moo-37650,2.5,4,281,1,1560752,6.9,6.4,1.88,7.13,40.77,2.03,349.0,3.68,3.21,4.93,323,9.3,133.0,2,0,78.7,18.1,3.5,High Risk,3,1
Moo-37651,2.5,3,262,0,84789,2.8,4.78,1.11,6.59,38.48,0.12,320.0,3.71,3.62,5.16,482,11.7,95.9,5,1,74.9,0.0,-1.0,No Risk,0,0
Moo-37652,4.0,3,43,0,164598,3.55,5.36,1.26,6.72,38.88,0.34,287.0,3.61,3.52,4.71,418,9.7,116.2,3,1,75.2,0.0,11.4,Low Risk,1,0
Moo-37653,2.5,2,51,0,25000,0.5,4.78,1.12,6.6,38.64,0.07,285.0,4.97,4.14,4.67,472,11.4,112.7,5,1,74.4,0.0,-1.0,No Risk,0,0
Moo-37654,4.0,2,21,0,50662,2.31,4.76,1.06,6.62,38.46,0.07,396.0,4.74,3.69,4.96,504,10.7,92.4,5,1,71.5,12.6,-1.0,No Risk,0,0
Moo-37655,3.0,5,250,3,2387979,7.66,6.14,2.26,7.49,40.79,2.13,271.0,4.26,3.85,4.76,299,8.7,165.0,2,1,82.8,8.1,3.0,High Risk,3,1
Moo-37656,4.0,3,131,0,75002,2.36,4.78,1.04,6.52,38.38,0.18,313.0,5.06,3.75,4.81,418,11.7,94.7,3,1,77.6,6.3,-1.0,No Risk,0,0
Moo-37657,2.5,1,171,2,27637,1.54,4.96,1.08,6.59,38.29,0.14,238.0,3.12,2.95,4.65,461,12.0,100.7,5,1,71.2,0.0,-1.0,No Risk,0,0
Moo-37658,4.0,3,264,1,36999,1.53,4.62,1.1,6.58,38.5,0.14,431.0,5.01,3.34,4.57,479,11.5,102.0,4,1,76.3,0.0,-1.0,No Risk,0,0
Moo-37659,2.5,3,195,1,333175,4.77,5.73,1.37,6.88,39.74,1.11,223.0,4.03,2.99,4.83,359,8.4,103.0,4,1,74.5,38.6,9.8,Moderate Risk,2,1
Moo-37660,3.0,1,234,0,328209,4.77,5.6,1.41,6.98,39.12,0.99,368.0,3.78,3.43,4.77,320,9.4,116.3,2,1,75.6,19.3,7.7,Moderate Risk,2,1
Moo-37661,4.0,5,250,1,25000,0.89,5.0,1.1,6.6,38.67,0.11,330.0,3.62,3.23,4.73,512,11.3,103.7,5,1,78.4,0.0,-1.0,No Risk,0,0
Moo-37662,4.0,5,89,1,1430811,6.77,5.85,2.29,7.39,40.06,2.09,376.0,3.95,3.46,4.77,284,8.3,145.9,1,0,79.0,0.0,1.9,High Risk,3,1
Moo-37663,6.0,3,292,2,300000,4.47,5.15,1.46,6.88,39.76,0.77,287.0,3.69,3.58,4.79,329,9.2,125.6,2,1,78.9,25.3,8.1,Moderate Risk,2,1
Moo-37664,3.0,4,145,0,1474627,6.85,6.22,1.95,7.26,40.15,1.89,368.0,3.78,3.43,4.77,279,8.7,138.2,1,0,77.4,14.0,2.5,High Risk,3,1
Moo-37665,4.0,2,62,1,300000,4.23,5.2,1.4,6.95,39.59,0.85,301.0,4.22,3.73,4.76,391,8.1,130.3,2,0,81.2,0.0,7.0,Moderate Risk,2,1
Moo-37666,5.0,1,134,0,750000,5.5,5.91,2.14,7.4,39.83,1.4,287.0,4.08,3.59,4.72,325,7.5,150.5,1,0,79.2,0.0,1.8,High Risk,3,1
Moo-37667,3.0,2,103,4,1097402,6.5,5.77,2.31,7.26,40.59,1.89,331.0,3.17,3.78,5.08,303,6.9,187.5,2,0,81.4,12.0,3.3,High Risk,3,1
Moo-37668,3.0,2,205,2,501188,5.4,5.39,1.36,7.06,39.4,0.85,256.0,4.06,3.55,4.8,371,10.0,113.9,2,0,80.8,0.0,9.8,Moderate Risk,2,1
Moo-37669,5.0,4,242,0,43140,1.61,4.87,1.11,6.47,38.4,0.13,244.0,4.43,4.18,4.59,494,12.0,87.4,5,1,75.4,13.2,-1.0,No Risk,0,0
Moo-37670,5.0,1,123,0,69953,2.4,4.85,1.03,6.54,38.46,0.2,266.0,5.51,4.53,4.66,496,10.6,92.1,5,0,69.4,20.6,-1.0,No Risk,0,0
Moo-37671,4.0,4,59,0,29264,1.24,4.9,1.05,6.56,38.71,0.16,236.0,3.39,3.63,4.78,504,11.9,98.2,3,1,70.2,0.0,-1.0,No Risk,0,0
Moo-37672,3.0,3,44,0,48390,2.2,5.0,1.14,6.64,38.73,0.2,197.0,4.94,3.77,4.9,473,11.4,101.9,5,1,72.9,21.8,-1.0,No Risk,0,0
Moo-37673,2.5,4,107,0,1552437,7.16,6.17,2.05,7.17,40.55,1.63,359.0,3.66,3.1,4.91,354,7.0,152.7,1,0,78.1,0.0,1.7,High Risk,3,1
Moo-37674,4.0,1,239,0,851241,6.31,6.25,2.29,7.3,40.66,1.84,395.5,3.63,3.23,4.79,301,6.9,162.0,1,0,74.3,0.0,2.1,High Risk,3,1
Moo-37675,4.0,5,98,0,150000,3.6,5.12,1.26,6.72,38.3,0.53,200.0,5.52,3.76,4.65,385,10.2,97.3,3,0,69.5,0.0,11.2,Low Risk,1,0
Moo-37676,5.0,5,216,0,300000,4.15,5.38,1.53,6.92,39.47,0.69,287.0,4.08,3.59,4.72,297,8.0,134.8,3,1,75.4,22.0,7.3,Moderate Risk,2,1
Moo-37677,4.0,1,207,0,42810,1.24,4.87,1.13,6.62,38.65,0.21,419.0,3.62,3.64,4.76,500,11.7,81.8,4,1,74.5,8.5,-1.0,No Risk,0,0
Moo-37678,3.0,5,58,0,54710,2.12,5.0,1.01,6.56,38.48,0.14,301.0,4.11,3.83,4.78,491,10.7,98.0,5,1,72.9,20.4,-1.0,No Risk,0,0
Moo-37679,4.0,5,295,0,535336,5.4,5.41,1.44,6.85,39.51,0.69,394.0,3.85,3.37,4.79,372,8.5,137.2,1,0,82.6,0.0,6.9,Moderate Risk,2,1
Moo-37680,2.5,1,204,0,150000,3.37,5.07,1.23,6.74,38.91,0.52,300.0,3.78,3.56,4.79,427,9.4,113.5,3,1,77.4,0.0,13.7,Low Risk,1,0
Moo-37681,3.0,4,89,0,59850,2.36,4.55,1.14,6.58,38.59,0.12,203.0,4.91,4.36,4.62,525,12.2,105.2,4,1,77.8,9.4,-1.0,No Risk,0,0
Moo-37682,2.5,5,204,1,2487605,7.61,5.49,2.2,7.24,40.39,1.86,359.0,3.66,3.1,4.91,252,6.2,163.5,1,0,77.7,11.4,1.1,High Risk,3,1
Moo-37683,4.0,1,23,0,45637,1.43,4.73,1.07,6.65,38.5,0.18,266.0,3.36,3.36,4.91,464,11.0,98.6,5,1,71.6,0.0,-1.0,No Risk,0,0
Moo-37684,4.0,2,154,2,2328623,7.46,6.03,1.98,7.05,40.61,1.6,285.5,4.12,3.62,4.73,267,7.7,130.1,2,0,77.1,0.2,1.0,High Risk,3,1
Moo-37685,5.0,2,31,0,44236,2.06,4.86,1.11,6.59,38.71,0.06,185.0,4.96,4.34,4.73,466,10.7,94.5,4,0,76.0,6.6,-1.0,No Risk,0,0
Moo-37686,4.0,4,180,0,150000,3.22,5.14,1.22,6.79,38.9,0.48,490.0,4.43,2.88,4.98,424,10.8,97.3,3,1,72.1,10.6,12.1,Low Risk,1,0
Moo-37687,2.5,2,65,0,49121,1.69,4.78,1.03,6.54,38.24,0.16,282.0,4.06,3.53,4.9,538,10.7,101.1,5,1,74.7,0.0,-1.0,No Risk,0,0
Moo-37688,2.5,2,50,0,78608,2.72,4.66,1.04,6.56,38.34,0.09,251.0,3.18,3.3,4.91,493,11.4,104.8,4,1,68.7,0.0,-1.0,No Risk,0,0
Moo-37689,3.0,2,108,2,300000,4.07,5.48,1.38,7.02,39.26,0.87,243.0,4.44,4.49,4.9,343,8.5,127.8,3,1,77.0,0.0,7.8,Moderate Risk,2,1
Moo-37690,5.0,2,27,0,1236660,6.64,6.06,2.28,7.41,41.1,2.29,209.0,4.04,3.0,4.49,191,6.9,137.4,1,0,79.7,41.0,1.0,High Risk,3,1
Moo-37691,4.0,4,193,0,853295,6.0,5.57,1.77,7.19,40.47,2.04,285.5,4.12,3.62,4.73,265,7.3,131.3,1,1,79.0,0.0,2.0,High Risk,3,1
Moo-37692,4.0,3,149,2,343914,4.83,5.62,1.37,7.02,39.55,0.9,356.0,3.55,3.45,4.72,362,7.9,124.2,2,0,84.1,1.4,7.1,Moderate Risk,2,1
Moo-37693,4.0,2,205,0,150000,2.78,5.29,1.15,6.54,38.6,0.29,523.0,3.81,3.35,4.9,442,11.1,109.2,2,0,77.3,0.0,12.5,Low Risk,1,0
Moo-37694,4.0,1,241,1,300000,4.11,5.56,1.45,7.01,39.33,1.0,376.0,3.95,3.46,4.77,318,8.2,141.2,3,0,85.1,0.3,6.6,Moderate Risk,2,1
Moo-37695,3.0,5,69,0,395868,4.9,5.46,1.38,6.83,39.28,1.03,295.5,4.3,3.79,4.77,345,8.8,144.1,4,1,80.3,0.0,7.1,Moderate Risk,2,1
Moo-37696,4.0,4,139,0,44341,1.72,4.71,1.04,6.6,38.31,0.12,298.0,3.55,2.96,4.7,529,12.3,95.3,3,1,77.3,0.0,-1.0,No Risk,0,0
Moo-37697,4.0,1,239,0,37490,2.02,4.85,1.05,6.48,38.7,0.09,362.0,3.38,3.2,5.05,483,11.4,94.4,5,1,71.5,0.0,-1.0,No Risk,0,0
Moo-37698,2.5,4,60,0,59163,1.81,4.73,1.08,6.57,38.84,0.18,286.0,3.47,4.04,4.88,485,11.3,100.7,4,1,71.6,17.1,-1.0,No Risk,0,0
Moo-37699,3.0,3,156,0,173453,3.78,4.9,1.15,6.59,39.09,0.36,243.0,4.01,3.59,4.71,411,11.2,100.6,3,1,80.5,14.7,12.8,Low Risk,1,0
Moo-37700,5.0,1,317,0,47393,1.75,5.07,1.05,6.61,38.5,0.15,293.0,4.63,4.2,4.7,509,11.8,95.8,5,0,80.3,10.9,-1.0,No Risk,0,0
Moo-37701,4.0,3,276,2,553571,5.4,5.39,1.42,7.0,39.3,0.8,376.0,3.95,3.46,4.77,320,9.1,129.6,1,1,74.1,0.0,7.8,Moderate Risk,2,1
Moo-37702,3.0,1,123,3,1045605,6.31,6.29,1.87,7.48,40.38,1.3,381.0,3.55,3.26,4.79,292,7.6,158.1,1,0,82.8,0.0,1.5,High Risk,3,1
Moo-37703,4.0,2,295,2,300000,4.01,5.7,1.5,6.93,39.56,0.97,388.5,3.88,3.38,4.69,373,8.7,126.0,3,0,77.1,0.0,9.1,Moderate Risk,2,1
Moo-37704,3.0,4,286,0,31690,1.6,4.9,1.01,6.59,38.34,0.05,504.0,3.65,3.2,4.87,484,11.0,97.8,5,1,75.6,5.6,-1.0,No Risk,0,0
Moo-37705,3.0,5,170,1,300000,4.38,5.55,1.35,6.92,39.45,0.99,295.5,4.3,3.79,4.77,323,9.6,130.6,3,0,74.2,0.0,9.7,Moderate Risk,2,1
Moo-37706,5.0,1,47,0,150000,3.32,5.22,1.15,6.66,38.85,0.44,603.0,3.4,2.85,4.79,472,10.9,106.0,3,1,75.3,0.0,12.6,Low Risk,1,0
Moo-37707,2.5,3,120,3,2408770,7.61,5.51,2.34,7.25,39.17,2.33,341.5,3.67,3.31,4.86,284,6.7,150.8,1,0,70.3,11.8,3.1,High Risk,3,1
Moo-37708,2.5,5,80,3,1713982,7.08,6.43,1.68,7.45,40.68,1.25,307.0,3.92,3.52,4.88,293,7.4,150.8,1,0,78.4,18.6,1.9,High Risk,3,1
Moo-37709,3.0,1,233,0,1990464,7.39,6.03,2.22,7.19,39.84,1.38,295.5,4.3,3.79,4.77,253,6.4,147.6,1,0,77.9,0.0,1.7,High Risk,3,1
Moo-37710,5.0,4,182,2,300000,4.64,5.43,1.51,6.96,39.06,0.83,287.0,4.08,3.59,4.72,300,9.4,112.3,2,1,74.8,8.3,6.6,Moderate Risk,2,1
Moo-37711,4.0,5,118,1,472782,5.0,5.33,1.51,6.9,38.85,0.92,181.0,4.08,3.84,4.59,337,8.9,131.0,1,0,74.1,39.1,8.9,Moderate Risk,2,1
Moo-37712,2.5,3,218,0,35899,1.69,4.57,1.11,6.66,38.5,0.17,349.0,4.06,3.3,4.83,427,11.1,93.1,5,1,76.6,6.2,-1.0,No Risk,0,0
Moo-37713,5.0,1,99,0,2176412,7.37,6.2,2.24,7.29,40.23,1.68,452.0,3.23,3.25,4.97,290,7.8,149.9,1,0,70.0,0.0,2.5,High Risk,3,1
Moo-37714,5.0,5,31,0,325719,4.71,5.56,1.3,6.91,39.41,1.02,380.0,5.43,3.48,4.77,377,8.9,140.2,3,1,77.9,0.0,6.8,Moderate Risk,2,1
Moo-37715,4.0,4,301,0,1251427,6.77,5.92,2.23,7.27,40.01,2.04,285.5,4.12,3.62,4.73,302,8.0,148.2,1,0,82.1,0.0,2.9,High Risk,3,1
Moo-37716,2.5,3,211,1,300000,4.61,5.36,1.46,6.9,39.32,0.69,379.0,3.97,2.72,5.15,357,9.3,114.4,1,0,85.8,0.0,7.0,Moderate Risk,2,1
Moo-37717,3.0,2,85,0,25000,1.39,4.69,1.02,6.55,38.21,0.17,323.0,3.67,3.4,4.93,473,12.2,92.9,4,1,74.5,18.8,-1.0,No Risk,0,0
Moo-37718,4.0,5,182,0,69716,2.2,4.87,1.04,6.51,38.64,0.18,257.0,4.64,4.07,4.58,469,11.5,93.1,5,1,72.1,0.0,-1.0,No Risk,0,0
Moo-37719,5.0,3,104,0,428213,5.04,5.27,1.39,6.94,39.37,1.15,287.0,3.98,3.74,4.64,397,8.8,128.3,4,1,73.0,0.0,7.6,Moderate Risk,2,1
Moo-37720,3.0,2,250,0,150000,3.08,5.05,1.26,6.68,38.57,0.5,293.0,2.33,2.97,4.82,411,11.0,92.6,4,1,73.0,40.4,13.2,Low Risk,1,0
Moo-37721,4.0,1,186,0,505947,5.26,5.59,1.35,6.99,39.27,0.72,301.0,4.22,3.73,4.76,348,7.6,118.7,3,1,76.2,14.7,6.9,Moderate Risk,2,1
Moo-37722,5.0,5,245,0,45432,1.96,4.61,1.03,6.58,38.65,0.14,350.0,3.09,2.66,4.95,463,11.8,107.2,4,1,72.9,0.0,-1.0,No Risk,0,0
Moo-37723,4.0,1,58,3,300000,4.09,5.4,1.49,7.0,39.81,0.69,395.5,3.63,3.23,4.79,318,10.7,117.4,3,0,80.9,16.2,7.3,Moderate Risk,2,1
Moo-37724,4.0,3,21,2,1838974,7.18,5.99,1.93,7.45,40.3,1.96,276.5,4.27,3.83,4.69,278,7.6,143.8,2,0,75.6,0.0,2.8,High Risk,3,1
Moo-37725,3.0,3,284,1,71579,2.46,4.96,1.01,6.62,38.27,0.14,430.0,3.92,3.51,4.94,479,11.4,102.1,4,1,77.3,0.0,-1.0,No Risk,0,0
Moo-37726,4.0,3,165,0,32972,1.5,4.95,1.01,6.57,38.48,0.08,233.0,4.67,3.49,4.74,534,11.2,94.9,5,1,69.1,14.7,-1.0,No Risk,0,0
Moo-37727,4.0,1,124,0,49968,2.28,4.78,1.09,6.57,38.61,0.06,322.0,4.26,3.98,4.8,513,11.1,88.3,5,0,72.8,4.2,-1.0,No Risk,0,0
Moo-37728,5.0,1,270,1,74887,2.51,4.69,1.02,6.54,38.23,0.08,397.0,4.1,3.21,4.95,500,12.0,96.3,5,1,79.8,0.0,-1.0,No Risk,0,0
Moo-37729,5.0,2,43,1,150000,2.82,5.0,1.28,6.76,38.88,0.29,121.0,3.98,3.68,4.58,426,10.3,107.3,4,0,76.1,60.8,12.5,Low Risk,1,0
Moo-37730,3.0,5,218,0,35307,1.54,4.7,1.12,6.65,38.44,0.09,386.0,4.85,4.06,4.85,507,12.2,99.4,4,1,76.1,0.0,-1.0,No Risk,0,0
Moo-37731,3.0,1,47,1,300000,3.93,5.29,1.51,6.92,39.3,0.82,342.5,4.22,3.58,4.73,365,8.4,128.0,4,1,82.7,0.0,7.0,Moderate Risk,2,1
Moo-37732,5.0,3,242,0,63531,1.9,4.67,1.11,6.6,38.79,0.15,270.0,4.86,4.2,4.7,480,11.9,105.3,5,1,81.8,9.4,-1.0,No Risk,0,0
Moo-37733,3.0,1,125,0,576842,5.4,5.39,1.34,6.96,39.49,1.09,289.0,4.08,3.64,4.81,363,9.5,111.7,2,0,74.1,0.0,6.3,Moderate Risk,2,1
Moo-37734,3.0,1,95,0,33955,1.18,4.58,1.03,6.51,38.44,0.2,405.0,3.7,3.4,4.59,499,11.3,108.0,4,1,71.0,0.0,-1.0,No Risk,0,0
Moo-37735,3.0,4,177,1,1644191,7.06,6.06,2.0,7.16,39.95,1.43,391.0,3.59,3.09,4.83,216,7.1,143.8,1,0,86.6,0.0,1.9,High Risk,3,1
Moo-37736,4.0,4,243,0,150000,2.82,5.12,1.28,6.72,38.86,0.55,274.0,3.88,4.12,4.58,374,10.7,119.1,3,0,70.5,16.5,12.9,Low Risk,1,0
Moo-37737,4.0,3,316,0,53326,2.25,5.05,1.1,6.56,38.42,0.13,534.0,5.82,3.01,4.78,496,12.4,104.3,4,1,72.1,0.0,-1.0,No Risk,0,0
Moo-37738,2.5,5,59,1,300000,4.32,5.53,1.54,6.86,39.03,0.76,322.5,3.92,3.4,4.87,458,9.6,116.9,3,1,74.9,9.2,9.5,Moderate Risk,2,1
Moo-37739,4.0,2,194,0,150000,3.45,5.06,1.19,6.79,38.78,0.47,555.0,2.45,3.07,4.87,395,9.7,103.9,2,1,71.7,0.2,11.3,Low Risk,1,0
