Date,Day_Index,Animal_ID,Species,Breed,Age_Years,Parity,Days_In_Milk,Past_Mastitis_Episodes,Ambient_Temp_C,Humidity_Pct,THI_Index,Bedding_Hygiene_Score,Teat_Dip_Compliance,Milking_Vacuum_Status,EC_Front_Left,EC_Front_Right,EC_Rear_Left,EC_Rear_Right,Mean_EC,Quarter_Differential_Ratio,Milk_pH,Milk_Temperature_C,Milk_Yield_Liters,Rumination_Minutes,Lying_Hours,Optical_SCC_Proxy,Somatic_Cell_Count_Actual,Days_To_Clinical_Onset,Suspected_Quarter,Will_Develop_Mastitis_in_14Days,Risk_Tier_Label,Risk_Tier_Code
2026-02-23,53,IN-DAIRY-1223,Cattle,Jersey_Cross,4,4,269,0,24.15,71.74,72.75,5,1,Stable,5.346,5.144,4.501,4.73,4.93,1.188,6.625,38.28,14.67,473.9,11.5,1.628,91912,-1,None,0,No Risk,0
2026-02-24,54,IN-DAIRY-1223,Cattle,Jersey_Cross,4,4,270,0,23.35,63.0,70.77,3,0,Stable,5.32,5.087,4.421,4.685,4.878,1.203,6.642,38.31,14.71,462.3,10.9,1.507,38336,-1,None,0,No Risk,0
2026-02-25,55,IN-DAIRY-1223,Cattle,Jersey_Cross,4,4,271,0,22.89,87.5,72.15,4,0,Fluctuating,5.287,5.136,4.551,4.573,4.887,1.162,6.652,38.27,14.38,446.7,11.3,1.644,94380,-1,None,0,No Risk,0
2026-02-26,56,IN-DAIRY-1223,Cattle,Jersey_Cross,4,4,272,0,32.89,60.17,83.92,3,1,Stable,5.352,4.943,4.546,4.783,4.906,1.177,6.615,38.63,13.97,468.3,11.6,1.709,61057,-1,None,0,No Risk,0
2026-02-27,57,IN-DAIRY-1223,Cattle,Jersey_Cross,4,4,273,0,24.16,67.53,72.37,2,0,Fluctuating,5.348,4.858,4.485,4.68,4.843,1.192,6.598,38.28,14.07,454.9,11.3,1.594,66252,-1,None,0,No Risk,0
2026-02-28,58,IN-DAIRY-1223,Cattle,Jersey_Cross,4,4,274,0,25.59,64.74,74.17,3,0,Stable,5.304,5.019,4.589,4.934,4.962,1.156,6.687,38.41,13.88,460.9,11.3,1.625,71939,-1,None,0,No Risk,0
2026-03-01,59,IN-DAIRY-1223,Cattle,Jersey_Cross,4,4,275,0,28.99,71.07,80.02,2,0,Stable,5.321,4.978,4.577,4.812,4.922,1.163,6.677,38.74,14.1,442.9,11.6,1.619,63664,-1,None,0,No Risk,0
2026-01-01,0,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,67,1,34.53,81.86,90.54,3,1,Fluctuating,4.839,5.028,4.715,4.722,4.826,1.066,6.689,38.71,11.59,478.5,12.3,1.562,63408,-1,None,0,No Risk,0
2026-01-02,1,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,68,1,27.0,89.91,79.35,5,1,Stable,4.892,5.106,4.686,4.763,4.862,1.09,6.664,38.62,10.87,488.6,12.5,1.668,89688,-1,None,0,No Risk,0
2026-01-03,2,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,69,1,28.03,85.84,80.55,1,1,Stable,4.93,5.162,4.667,4.641,4.85,1.112,6.588,38.72,10.67,469.6,12.5,1.648,73997,-1,None,0,No Risk,0
2026-01-04,3,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,70,1,29.93,70.16,81.3,4,1,Stable,4.956,4.982,4.665,4.653,4.814,1.071,6.652,38.68,10.91,487.9,12.7,1.56,55871,-1,None,0,No Risk,0
2026-01-05,4,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,71,1,33.12,78.25,87.59,4,1,Stable,4.936,4.99,4.694,4.455,4.769,1.12,6.592,38.83,11.5,486.3,12.0,1.577,45288,-1,None,0,No Risk,0
2026-01-06,5,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,72,1,30.31,87.88,84.65,3,1,Stable,4.969,5.007,4.786,4.609,4.843,1.086,6.594,38.67,11.14,469.9,12.9,1.57,53637,-1,None,0,No Risk,0
2026-01-07,6,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,73,1,30.11,82.21,83.43,4,1,Stable,4.852,4.856,4.756,4.651,4.779,1.044,6.649,38.63,10.54,497.4,12.3,1.611,82143,-1,None,0,No Risk,0
2026-01-08,7,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,74,1,31.33,76.27,84.42,2,1,Stable,4.871,4.984,4.823,4.784,4.865,1.042,6.624,38.68,11.37,481.3,12.4,1.595,53081,-1,None,0,No Risk,0
2026-01-09,8,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,75,1,30.69,64.19,81.48,3,1,Stable,5.006,5.097,4.73,4.646,4.87,1.097,6.683,38.79,10.68,464.9,12.2,1.55,45428,-1,None,0,No Risk,0
2026-01-10,9,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,76,1,28.33,71.48,79.08,4,0,Stable,4.794,5.112,4.714,4.636,4.814,1.103,6.636,38.75,10.71,493.8,12.4,1.558,53741,-1,None,0,No Risk,0
2026-01-11,10,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,77,1,31.11,70.1,83.06,4,1,Stable,4.944,5.07,4.791,4.718,4.881,1.075,6.667,38.62,11.54,459.3,13.3,1.559,84245,-1,None,0,No Risk,0
2026-01-12,11,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,78,1,33.93,67.8,86.87,1,1,Fluctuating,5.001,5.143,4.729,4.639,4.878,1.109,6.623,38.75,10.85,466.0,12.4,1.571,82969,-1,None,0,No Risk,0
2026-01-13,12,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,79,1,30.78,78.22,83.89,3,0,Stable,5.037,5.188,4.705,4.654,4.896,1.115,6.619,38.55,11.18,484.2,12.7,1.542,52659,-1,None,0,No Risk,0
2026-01-14,13,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,80,1,35.24,77.41,90.79,4,0,Stable,4.827,5.099,4.812,4.8,4.884,1.062,6.63,38.84,10.38,510.9,12.2,1.474,59289,-1,None,0,No Risk,0
2026-01-15,14,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,81,1,33.86,81.44,89.37,4,0,Stable,4.83,5.194,4.757,4.752,4.883,1.093,6.64,38.85,10.93,491.6,12.1,1.497,51755,-1,None,0,No Risk,0
2026-01-16,15,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,82,1,33.0,64.59,84.89,2,1,Stable,5.013,4.983,4.706,4.721,4.856,1.065,6.619,38.78,11.23,475.9,12.4,1.596,50710,-1,None,0,No Risk,0
2026-01-17,16,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,83,1,35.28,68.94,89.1,1,1,Stable,4.812,5.084,4.849,4.734,4.87,1.074,6.642,38.82,11.56,489.1,12.9,1.702,73061,-1,None,0,No Risk,0
2026-01-18,17,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,84,1,28.58,69.59,79.19,5,1,Stable,4.857,5.123,4.707,4.696,4.846,1.091,6.63,38.6,10.75,480.1,12.7,1.624,85011,-1,None,0,No Risk,0
2026-01-19,18,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,85,1,27.39,63.98,76.68,2,1,Stable,5.065,5.083,4.731,4.803,4.92,1.074,6.67,38.76,10.81,494.8,13.3,1.568,57802,-1,None,0,No Risk,0
2026-01-20,19,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,86,1,37.13,86.05,95.69,2,0,Fluctuating,5.027,5.07,4.685,4.762,4.886,1.082,6.649,38.9,10.7,467.1,12.9,1.61,47481,-1,None,0,No Risk,0
2026-01-21,20,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,87,1,36.07,64.34,89.29,2,1,Stable,4.888,5.199,4.81,4.463,4.84,1.165,6.681,38.68,11.56,473.2,12.5,1.558,54063,-1,None,0,No Risk,0
2026-01-22,21,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,88,1,33.18,53.99,83.18,4,1,Stable,5.128,4.974,4.747,4.641,4.872,1.105,6.657,38.73,10.06,499.2,12.4,1.606,49786,-1,None,0,No Risk,0
2026-01-23,22,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,89,1,34.77,61.47,86.83,5,1,Stable,4.782,4.987,4.733,4.68,4.795,1.066,6.637,38.74,10.76,501.3,12.4,1.615,75027,-1,None,0,No Risk,0
2026-01-24,23,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,90,1,25.52,61.78,73.74,3,0,Stable,4.94,5.093,4.755,4.678,4.867,1.089,6.595,38.61,11.01,490.0,11.4,1.532,43584,-1,None,0,No Risk,0
2026-01-25,24,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,91,1,29.24,72.91,80.66,2,1,Stable,4.918,5.003,4.609,4.724,4.814,1.085,6.708,38.7,10.91,504.0,12.6,1.609,70573,-1,None,0,No Risk,0
2026-01-26,25,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,92,1,30.54,65.79,81.52,2,1,Stable,4.857,5.075,4.812,4.748,4.873,1.069,6.612,38.84,11.06,525.4,12.4,1.658,63138,-1,None,0,No Risk,0
2026-01-27,26,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,93,1,31.15,54.19,80.5,4,1,Stable,4.872,5.004,4.907,4.713,4.874,1.062,6.665,38.88,11.4,492.6,12.9,1.634,43163,-1,None,0,No Risk,0
2026-01-28,27,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,94,1,29.69,54.71,78.61,3,1,Stable,4.996,5.119,4.801,4.692,4.902,1.091,6.636,38.81,10.9,483.2,13.4,1.583,52632,-1,None,0,No Risk,0
2026-01-29,28,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,95,1,24.94,48.29,71.52,3,1,Stable,4.977,4.921,4.743,4.773,4.854,1.049,6.641,38.37,11.57,485.5,12.8,1.549,61315,-1,None,0,No Risk,0
2026-01-30,29,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,96,1,28.79,60.24,78.18,3,1,Fluctuating,4.942,5.133,4.722,4.652,4.862,1.103,6.634,38.71,11.47,458.2,12.3,1.507,39847,-1,None,0,No Risk,0
2026-01-31,30,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,97,1,23.76,60.03,71.08,1,1,Fluctuating,4.895,4.926,4.861,4.682,4.841,1.052,6.63,38.46,11.73,481.5,12.3,1.571,45321,-1,None,0,No Risk,0
2026-02-01,31,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,98,1,28.84,64.48,78.84,1,1,Stable,4.947,5.016,4.812,4.734,4.877,1.059,6.659,38.84,10.6,494.6,13.0,1.644,55686,-1,None,0,No Risk,0
2026-02-02,32,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,99,1,25.69,50.38,72.72,4,0,Stable,4.937,5.04,4.787,4.744,4.877,1.062,6.589,38.37,11.41,501.6,13.4,1.663,63711,-1,None,0,No Risk,0
2026-02-03,33,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,100,1,32.66,64.65,84.42,4,1,Fluctuating,5.032,5.149,4.758,4.608,4.887,1.117,6.689,38.63,10.78,480.7,13.2,1.6,70856,-1,None,0,No Risk,0
2026-02-04,34,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,101,1,20.81,59.13,66.88,2,1,Stable,4.932,5.134,4.754,4.758,4.895,1.08,6.649,38.22,11.8,509.8,12.7,1.644,71801,-1,None,0,No Risk,0
2026-02-05,35,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,102,1,28.04,71.05,78.58,5,1,Stable,4.914,5.18,4.85,4.701,4.911,1.102,6.622,38.76,10.45,471.6,12.2,1.593,77393,-1,None,0,No Risk,0
2026-02-06,36,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,103,1,33.64,56.79,84.33,2,1,Stable,4.866,5.21,4.663,4.737,4.869,1.117,6.657,38.86,10.96,487.9,12.4,1.627,61771,-1,None,0,No Risk,0
2026-02-07,37,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,104,1,24.05,44.49,70.02,2,1,Fluctuating,6.112,5.075,4.732,4.735,5.164,1.292,6.771,38.35,11.17,485.8,12.5,1.845,320175,14,FL,1,Low Risk,1
2026-02-08,38,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,105,1,24.8,43.13,70.81,2,1,Stable,6.178,5.027,4.667,4.697,5.142,1.324,6.853,38.32,10.74,470.6,12.5,1.899,217514,13,FL,1,Low Risk,1
2026-02-09,39,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,106,1,25.53,51.62,72.64,3,1,Stable,5.906,4.985,4.8,4.789,5.12,1.233,6.775,38.61,10.86,490.0,12.6,1.784,252230,12,FL,1,Low Risk,1
2026-02-10,40,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,107,1,27.1,52.85,74.87,3,0,Stable,5.595,4.887,4.737,4.61,4.957,1.214,6.757,38.47,11.29,447.3,12.3,1.913,325643,11,FL,1,Low Risk,1
2026-02-11,41,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,108,1,28.62,47.88,76.2,1,1,Stable,5.979,5.137,4.733,4.752,5.15,1.263,6.739,38.96,10.71,423.6,12.5,1.76,308992,10,FL,1,Low Risk,1
2026-02-12,42,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,109,1,26.18,65.04,75.06,1,1,Stable,6.396,5.014,4.851,4.73,5.248,1.352,6.959,39.19,9.85,442.7,9.9,1.994,757584,9,FL,1,Moderate Risk,2
2026-02-13,43,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,110,1,26.3,58.22,74.43,4,1,Fluctuating,6.505,5.039,4.67,4.693,5.227,1.393,6.877,39.14,10.23,395.8,11.5,2.033,929090,8,FL,1,Moderate Risk,2
2026-02-14,44,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,111,1,24.15,48.96,70.57,3,0,Stable,6.692,5.091,4.655,4.617,5.264,1.449,7.021,39.59,9.79,429.4,10.3,1.899,512440,7,FL,1,Moderate Risk,2
2026-02-15,45,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,112,1,30.78,73.0,83.04,3,0,Stable,7.151,5.14,4.759,4.582,5.408,1.561,6.921,39.78,9.33,398.8,10.7,1.947,458099,6,FL,1,Moderate Risk,2
2026-02-16,46,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,113,1,29.42,62.1,79.33,3,1,Stable,6.626,5.026,4.702,4.57,5.231,1.45,7.032,39.73,8.9,403.1,11.1,1.986,949369,5,FL,1,Moderate Risk,2
2026-02-17,47,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,114,1,23.09,58.77,70.04,4,1,Stable,7.287,4.936,4.685,4.748,5.414,1.555,6.915,39.22,9.82,450.2,11.9,1.936,684551,4,FL,1,Moderate Risk,2
2026-02-18,48,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,115,1,21.03,75.17,68.24,1,1,Stable,8.946,4.998,4.847,4.675,5.867,1.914,7.288,40.28,8.79,358.6,8.1,2.192,2862922,3,FL,1,High Risk,3
2026-02-19,49,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,116,1,27.03,57.18,75.32,4,1,Fluctuating,8.798,5.134,4.794,4.676,5.851,1.881,7.372,40.64,7.37,371.7,8.9,2.139,3108759,2,FL,1,High Risk,3
2026-02-20,50,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,117,1,22.0,52.47,68.05,4,1,Stable,8.526,4.915,4.673,4.689,5.7,1.825,7.168,40.2,8.1,362.6,7.7,2.087,1297891,1,FL,1,High Risk,3
2026-02-21,51,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,118,1,25.35,58.56,73.15,4,1,Stable,8.597,5.073,4.787,4.703,5.79,1.828,7.165,40.14,8.45,394.9,7.6,2.138,2753547,0,FL,1,High Risk,3
2026-02-22,52,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,119,1,27.33,60.29,76.13,4,1,Stable,4.969,5.055,4.755,4.725,4.876,1.07,6.676,38.68,8.86,481.6,12.8,1.938,797912,-1,None,0,Moderate Risk,2
2026-02-23,53,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,120,1,24.59,63.77,72.63,3,0,Stable,4.808,4.98,4.681,4.654,4.781,1.07,6.621,38.4,9.83,505.6,13.3,2.015,776007,-2,None,0,Moderate Risk,2
2026-02-24,54,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,121,1,20.53,65.27,66.87,3,0,Stable,4.845,4.835,4.71,4.644,4.758,1.043,6.625,38.48,9.81,497.7,13.0,1.949,613726,-3,None,0,Moderate Risk,2
2026-02-25,55,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,122,1,30.97,59.55,81.13,3,1,Stable,4.914,5.106,4.634,4.736,4.847,1.102,6.643,38.51,10.67,469.5,12.6,1.622,66285,-1,None,0,No Risk,0
2026-02-26,56,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,123,1,23.24,67.32,70.98,4,0,Stable,5.053,5.014,4.638,4.566,4.818,1.107,6.639,38.57,11.63,504.9,12.5,1.548,56130,-1,None,0,No Risk,0
2026-02-27,57,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,124,1,20.96,71.82,67.92,1,1,Stable,5.031,5.1,4.655,4.817,4.901,1.096,6.655,38.37,10.82,507.7,12.6,1.526,52858,-1,None,0,No Risk,0
2026-02-28,58,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,125,1,22.84,71.26,70.72,4,1,Stable,4.993,4.962,4.656,4.827,4.859,1.072,6.659,38.7,10.91,488.6,12.9,1.617,50608,-1,None,0,No Risk,0
2026-03-01,59,IN-DAIRY-1224,Cattle,Jersey_Cross,7,1,126,1,24.83,74.0,74.01,3,1,Stable,4.867,5.103,4.779,4.557,4.827,1.12,6.668,38.57,11.1,489.3,13.0,1.604,69586,-1,None,0,No Risk,0
2026-01-01,0,IN-DAIRY-1225,Cattle,Gir,7,4,216,0,27.5,87.74,79.91,4,1,Stable,4.927,4.931,4.481,4.375,4.678,1.127,6.671,38.53,8.01,426.4,12.0,1.522,61800,-1,None,0,No Risk,0
2026-01-02,1,IN-DAIRY-1225,Cattle,Gir,7,4,217,0,31.56,91.79,87.42,3,0,Fluctuating,5.151,4.918,4.65,4.418,4.784,1.166,6.581,38.62,8.5,433.0,12.7,1.625,79035,-1,None,0,No Risk,0
2026-01-03,2,IN-DAIRY-1225,Cattle,Gir,7,4,218,0,26.9,82.3,78.24,3,1,Stable,5.202,4.724,4.613,4.292,4.708,1.212,6.624,38.68,8.87,432.7,12.4,1.699,132000,-1,None,0,No Risk,0
2026-01-04,3,IN-DAIRY-1225,Cattle,Gir,7,4,219,0,23.5,79.31,72.45,3,1,Stable,5.19,4.816,4.687,4.224,4.729,1.229,6.627,38.39,8.51,497.8,12.0,1.637,71193,-1,None,0,No Risk,0
2026-01-05,4,IN-DAIRY-1225,Cattle,Gir,7,4,220,0,27.71,79.02,79.12,4,1,Stable,5.014,4.791,4.477,4.452,4.683,1.126,6.631,38.63,8.67,459.7,11.7,1.607,51505,-1,None,0,No Risk,0
2026-01-06,5,IN-DAIRY-1225,Cattle,Gir,7,4,221,0,38.89,79.14,96.95,2,1,Stable,5.131,4.695,4.643,4.363,4.708,1.176,6.609,38.53,8.34,448.8,12.1,1.461,39651,-1,None,0,No Risk,0
2026-01-07,6,IN-DAIRY-1225,Cattle,Gir,7,4,222,0,24.55,71.65,73.36,4,1,Stable,5.054,4.882,4.557,4.392,4.721,1.151,6.588,38.46,8.61,490.4,12.2,1.654,95369,-1,None,0,No Risk,0
2026-01-08,7,IN-DAIRY-1225,Cattle,Gir,7,4,223,0,33.04,73.37,86.56,3,1,Stable,5.155,4.839,4.698,4.403,4.774,1.171,6.609,38.53,8.51,466.4,12.3,1.532,49855,-1,None,0,No Risk,0
2026-01-09,8,IN-DAIRY-1225,Cattle,Gir,7,4,224,0,31.03,90.06,86.22,4,1,Stable,5.262,4.689,4.553,4.358,4.715,1.207,6.6,38.71,8.47,426.3,12.4,1.646,62039,-1,None,0,No Risk,0
2026-01-10,9,IN-DAIRY-1225,Cattle,Gir,7,4,225,0,35.57,88.97,93.71,3,1,Stable,5.087,4.735,4.556,4.315,4.673,1.179,6.672,38.52,8.1,428.0,11.6,1.622,68097,-1,None,0,No Risk,0
2026-01-11,10,IN-DAIRY-1225,Cattle,Gir,7,4,226,0,33.2,70.39,86.27,3,1,Stable,5.219,4.898,4.655,4.304,4.769,1.213,6.655,38.72,8.29,461.6,12.6,1.541,60750,-1,None,0,No Risk,0
2026-01-12,11,IN-DAIRY-1225,Cattle,Gir,7,4,227,0,32.63,60.03,83.54,2,1,Stable,5.174,4.879,4.685,4.526,4.816,1.143,6.6,38.66,9.3,449.3,12.2,1.66,76773,-1,None,0,No Risk,0
2026-01-13,12,IN-DAIRY-1225,Cattle,Gir,7,4,228,0,31.32,76.91,84.52,4,1,Stable,5.186,4.708,4.607,4.346,4.712,1.193,6.634,38.48,8.07,455.2,12.4,1.544,56758,-1,None,0,No Risk,0
2026-01-14,13,IN-DAIRY-1225,Cattle,Gir,7,4,229,0,32.69,80.15,87.25,5,1,Stable,5.181,4.749,4.584,4.344,4.715,1.193,6.648,38.73,9.03,431.0,12.2,1.544,82526,-1,None,0,No Risk,0
2026-01-15,14,IN-DAIRY-1225,Cattle,Gir,7,4,230,0,32.05,69.66,84.4,3,1,Stable,5.157,4.996,4.577,4.351,4.77,1.185,6.631,38.6,9.25,455.2,11.3,1.569,71370,-1,None,0,No Risk,0
2026-01-16,15,IN-DAIRY-1225,Cattle,Gir,7,4,231,0,29.01,80.56,81.41,1,0,Stable,5.13,4.93,4.779,4.29,4.783,1.196,6.618,38.49,8.86,450.2,12.2,1.618,72447,-1,None,0,No Risk,0
2026-01-17,16,IN-DAIRY-1225,Cattle,Gir,7,4,232,0,29.47,63.78,79.65,2,1,Stable,5.105,4.911,4.606,4.437,4.765,1.151,6.614,38.57,8.23,450.8,12.3,1.614,49376,-1,None,0,No Risk,0
2026-01-18,17,IN-DAIRY-1225,Cattle,Gir,7,4,233,0,34.38,77.73,89.49,3,0,Stable,5.066,4.761,4.626,4.39,4.711,1.154,6.645,38.83,9.07,457.7,12.8,1.524,47975,-1,None,0,No Risk,0
2026-01-19,18,IN-DAIRY-1225,Cattle,Gir,7,4,234,0,37.05,69.82,91.94,1,1,Stable,5.068,4.843,4.638,4.278,4.707,1.185,6.647,38.57,8.68,439.6,12.5,1.712,82988,-1,None,0,No Risk,0
2026-01-20,19,IN-DAIRY-1225,Cattle,Gir,7,4,235,0,32.91,66.07,85.04,4,1,Stable,5.217,4.95,4.508,4.357,4.758,1.197,6.619,38.61,8.75,416.7,11.5,1.455,40631,-1,None,0,No Risk,0
2026-01-21,20,IN-DAIRY-1225,Cattle,Gir,7,4,236,0,31.1,74.65,83.8,2,1,Stable,5.037,4.873,4.598,4.38,4.722,1.15,6.626,38.56,7.78,446.5,12.0,1.629,42863,-1,None,0,No Risk,0
2026-01-22,21,IN-DAIRY-1225,Cattle,Gir,7,4,237,0,30.55,65.26,81.45,1,1,Stable,5.335,4.773,4.622,4.389,4.78,1.216,6.616,38.6,8.11,453.3,12.8,1.593,60539,-1,None,0,No Risk,0
2026-01-23,22,IN-DAIRY-1225,Cattle,Gir,7,4,238,0,36.28,60.86,88.85,2,0,Stable,5.187,4.844,4.561,4.168,4.69,1.244,6.565,38.37,8.73,448.8,11.9,1.565,69520,-1,None,0,No Risk,0
2026-01-24,23,IN-DAIRY-1225,Cattle,Gir,7,4,239,0,31.6,52.63,80.84,2,1,Fluctuating,5.248,4.775,4.447,4.268,4.684,1.23,6.66,38.61,8.75,470.7,11.8,1.657,52570,-1,None,0,No Risk,0
2026-01-25,24,IN-DAIRY-1225,Cattle,Gir,7,4,240,0,30.42,65.3,81.27,4,1,Stable,5.199,4.851,4.401,4.367,4.705,1.191,6.574,38.59,7.96,464.1,12.8,1.61,73525,-1,None,0,No Risk,0
2026-01-26,25,IN-DAIRY-1225,Cattle,Gir,7,4,241,0,28.77,62.48,78.46,2,1,Stable,5.085,4.89,4.563,4.532,4.768,1.122,6.601,38.72,8.14,438.7,12.1,1.573,53018,-1,None,0,No Risk,0
2026-01-27,26,IN-DAIRY-1225,Cattle,Gir,7,4,242,0,29.08,56.04,77.98,3,1,Stable,5.031,5.011,4.58,4.325,4.737,1.163,6.576,38.62,8.21,443.1,11.2,1.636,86751,-1,None,0,No Risk,0
2026-01-28,27,IN-DAIRY-1225,Cattle,Gir,7,4,243,0,31.43,68.5,83.28,2,0,Stable,5.055,4.701,4.714,4.324,4.699,1.169,6.584,38.56,8.44,435.8,12.2,1.627,72971,-1,None,0,No Risk,0
2026-01-29,28,IN-DAIRY-1225,Cattle,Gir,7,4,244,0,32.17,49.59,81.06,3,1,Stable,5.244,4.848,4.598,4.255,4.736,1.232,6.612,38.59,8.42,468.2,11.9,1.528,48668,-1,None,0,No Risk,0
2026-01-30,29,IN-DAIRY-1225,Cattle,Gir,7,4,245,0,26.6,65.64,75.74,3,1,Stable,5.122,4.959,4.573,4.478,4.783,1.144,6.632,38.2,8.81,461.2,12.0,1.588,57322,-1,None,0,No Risk,0
2026-01-31,30,IN-DAIRY-1225,Cattle,Gir,7,4,246,0,24.61,61.61,72.43,4,1,Stable,5.252,4.76,4.428,4.368,4.702,1.203,6.613,38.35,9.69,467.3,12.5,1.492,44241,-1,None,0,No Risk,0
2026-02-01,31,IN-DAIRY-1225,Cattle,Gir,7,4,247,0,30.25,59.65,80.13,2,1,Fluctuating,5.143,4.773,4.59,4.264,4.692,1.206,6.593,38.74,8.92,465.8,11.9,1.577,44942,-1,None,0,No Risk,0
2026-02-02,32,IN-DAIRY-1225,Cattle,Gir,7,4,248,0,32.0,50.49,81.0,4,1,Fluctuating,5.103,4.835,4.531,4.236,4.676,1.205,6.606,38.67,8.66,430.5,12.2,1.615,59175,-1,None,0,No Risk,0
2026-02-03,33,IN-DAIRY-1225,Cattle,Gir,7,4,249,0,28.26,56.33,76.89,3,1,Stable,5.085,4.908,4.566,4.197,4.689,1.212,6.653,38.58,8.35,459.2,12.0,1.642,62650,-1,None,0,No Risk,0
2026-02-04,34,IN-DAIRY-1225,Cattle,Gir,7,4,250,0,25.41,51.94,72.51,4,0,Stable,5.078,4.838,4.598,4.348,4.716,1.168,6.579,38.28,8.43,455.5,11.6,1.651,70717,-1,None,0,No Risk,0
2026-02-05,35,IN-DAIRY-1225,Cattle,Gir,7,4,251,0,28.46,50.69,76.39,4,1,Stable,5.225,4.795,4.395,4.184,4.65,1.249,6.591,38.45,8.61,477.1,11.9,1.632,103020,-1,None,0,No Risk,0
2026-02-06,36,IN-DAIRY-1225,Cattle,Gir,7,4,252,0,22.48,49.39,68.44,2,0,Fluctuating,5.041,4.885,4.43,4.369,4.681,1.154,6.626,38.2,9.42,482.6,12.1,1.472,37608,-1,None,0,No Risk,0
2026-02-07,37,IN-DAIRY-1225,Cattle,Gir,7,4,253,0,26.87,48.54,74.03,2,1,Stable,5.164,4.776,4.44,4.415,4.699,1.17,6.558,38.32,8.67,469.5,12.3,1.644,66369,-1,None,0,No Risk,0
2026-02-08,38,IN-DAIRY-1225,Cattle,Gir,7,4,254,0,29.51,51.5,77.88,3,0,Stable,5.037,4.727,4.587,4.425,4.694,1.138,6.603,38.48,8.05,415.0,11.8,1.596,66924,-1,None,0,No Risk,0
2026-02-09,39,IN-DAIRY-1225,Cattle,Gir,7,4,255,0,25.75,59.09,73.77,3,1,Stable,5.15,4.894,4.565,4.265,4.718,1.208,6.673,37.94,8.7,463.7,11.7,1.62,79679,-1,None,0,No Risk,0
