"herd","timepoint","breed","quarter","cow_nid","parity","calving_date","DIM","SCC","DSCC","treatment","yield_tot","log_scc"
"oppio","2","crossbred",3,"oppio_248","2",2019-03-21,6,44,70.1,"sigillante",9908,3.78418963391826
"oppio","2","crossbred",4,"oppio_248","2",2019-03-21,6,67,82.9,"sigillante",9908,4.20469261939097
"oppio","2","crossbred",1,"oppio_249","2",2019-05-30,6,24,43.3,"antibiotico",12069,3.17805383034795
"oppio","2","crossbred",2,"oppio_249","2",2019-05-30,6,21,46.5,"antibiotico",12069,3.04452243772342
"oppio","2","crossbred",3,"oppio_249","2",2019-05-30,6,20,34.6,"antibiotico",12069,2.99573227355399
"oppio","2","crossbred",4,"oppio_249","2",2019-05-30,6,82,61.3,"antibiotico",12069,4.40671924726425
"oppio","2","crossbred",1,"oppio_256","2",2019-07-11,6,60,45.9,"antibiotico",12836,4.0943445622221
"oppio","2","crossbred",2,"oppio_256","2",2019-07-11,6,66,63.3,"antibiotico",12836,4.18965474202643
"oppio","2","crossbred",3,"oppio_256","2",2019-07-11,6,2649,84,"antibiotico",12836,7.88193748927207
"oppio","2","crossbred",4,"oppio_256","2",2019-07-11,6,166,37.5,"antibiotico",12836,5.11198778835654
"oppio","2","crossbred",1,"oppio_282","2",2019-06-13,6,53,50.7,"sigillante",10582,3.97029191355212
"oppio","2","crossbred",2,"oppio_282","2",2019-06-13,6,250,72.2,"sigillante",10582,5.52146091786225
"oppio","2","crossbred",3,"oppio_282","2",2019-06-13,6,81,58.7,"sigillante",10582,4.39444915467244
"oppio","2","crossbred",4,"oppio_282","2",2019-06-13,6,66,51.6,"sigillante",10582,4.18965474202643
"oppio","2","crossbred",1,"oppio_288","2",2019-08-27,6,133,30,"sigillante",6268,4.89034912822175
"oppio","2","crossbred",2,"oppio_288","2",2019-08-27,6,120,51.4,"sigillante",6268,4.78749174278205
"oppio","2","crossbred",3,"oppio_288","2",2019-08-27,6,160,28.5,"antibiotico",6268,5.07517381523383
"oppio","2","crossbred",4,"oppio_288","2",2019-08-27,6,214,34.9,"sigillante",6268,5.36597601502185
"oppio","2","crossbred",1,"oppio_297","2",2019-05-14,6,90,51.4,"antibiotico",9438,4.49980967033027
"oppio","2","crossbred",2,"oppio_297","2",2019-05-14,6,24,41.4,"antibiotico",9438,3.17805383034795
"oppio","2","crossbred",3,"oppio_297","2",2019-05-14,6,4469,68.4,"antibiotico",9438,8.40491994893345
"oppio","2","crossbred",4,"oppio_297","2",2019-05-14,6,72,45.4,"antibiotico",9438,4.27666611901606
"oppio","2","crossbred",1,"oppio_300","2",2019-06-27,6,220,82,"sigillante",6034,5.39362754635236
"oppio","2","crossbred",2,"oppio_300","2",2019-06-27,6,368,84.3,"antibiotico",6034,5.90808293816893
"oppio","2","crossbred",4,"oppio_300","2",2019-06-27,6,51,22.8,"antibiotico",6034,3.93182563272433
"oppio","2","crossbred",1,"oppio_302","2",2019-05-23,6,38,59.2,"sigillante",9086,3.63758615972639
"oppio","2","crossbred",2,"oppio_302","2",2019-05-23,6,159,68.4,"sigillante",9086,5.06890420222023
"oppio","2","crossbred",3,"oppio_302","2",2019-05-23,6,89,51.6,"sigillante",9086,4.48863636973214
"oppio","2","crossbred",4,"oppio_302","2",2019-05-23,6,67,50.4,"sigillante",9086,4.20469261939097
"oppio","2","crossbred",1,"oppio_317","2",2019-08-01,6,24,41.4,"sigillante",6424,3.17805383034795
"oppio","2","crossbred",2,"oppio_317","2",2019-08-01,6,619,80.1,"sigillante",6424,6.4281052726846
"oppio","2","crossbred",3,"oppio_317","2",2019-08-01,6,41,53.5,"sigillante",6424,3.71357206670431
"oppio","2","crossbred",4,"oppio_317","2",2019-08-01,6,21,50.7,"sigillante",6424,3.04452243772342
"oppio","2","crossbred",1,"oppio_341","2",2019-11-12,6,96,40.7,"sigillante",NA,4.56434819146784
"oppio","2","crossbred",2,"oppio_341","2",2019-11-12,6,60,38.3,"sigillante",NA,4.0943445622221
"oppio","2","crossbred",3,"oppio_341","2",2019-11-12,6,18,50.4,"sigillante",NA,2.89037175789616
"oppio","2","crossbred",4,"oppio_341","2",2019-11-12,6,32,56.5,"sigillante",NA,3.46573590279973
"oppio","2","crossbred",1,"oppio_702","4",2019-08-14,6,50,31.2,"antibiotico",4488,3.91202300542815
"oppio","2","crossbred",2,"oppio_702","4",2019-08-14,6,23,51,"antibiotico",4488,3.13549421592915
"oppio","2","crossbred",3,"oppio_702","4",2019-08-14,6,19,41.5,"antibiotico",4488,2.94443897916644
"oppio","2","crossbred",4,"oppio_702","4",2019-08-14,6,18,41.2,"antibiotico",4488,2.89037175789616
"oppio","2","crossbred",1,"oppio_704","4",2019-01-17,6,39,46.6,"sigillante",9465,3.66356164612965
"oppio","2","crossbred",2,"oppio_704","4",2019-01-17,6,90,70.5,"antibiotico",9465,4.49980967033027
"oppio","2","crossbred",4,"oppio_704","4",2019-01-17,6,1251,84,"sigillante",9465,7.13169851046691
"oppio","2","crossbred",1,"oppio_732","4",2019-05-23,6,38,34,"antibiotico",11395,3.63758615972639
"oppio","2","crossbred",2,"oppio_732","4",2019-05-23,6,38,44.8,"antibiotico",11395,3.63758615972639
"oppio","2","crossbred",3,"oppio_732","4",2019-05-23,6,34,27.1,"antibiotico",11395,3.52636052461616
"oppio","2","crossbred",4,"oppio_732","4",2019-05-23,6,25,50,"antibiotico",11395,3.2188758248682
"oppio","2","crossbred",1,"oppio_816","4",2019-12-03,6,18,58.5,"antibiotico",NA,2.89037175789616
"oppio","2","crossbred",2,"oppio_816","4",2019-12-03,6,16,53.7,"antibiotico",NA,2.77258872223978
"oppio","2","crossbred",3,"oppio_816","4",2019-12-03,6,12,51.3,"antibiotico",NA,2.484906649788
"oppio","2","crossbred",4,"oppio_816","4",2019-12-03,6,19,57.9,"antibiotico",NA,2.94443897916644
"oppio","2","crossbred",1,"oppio_819","3",2019-06-06,6,5701,66.5,"antibiotico",7864,8.64839687703158
"oppio","2","crossbred",2,"oppio_819","3",2019-06-06,6,472,39.1,"antibiotico",7864,6.15697898558556
"oppio","2","crossbred",3,"oppio_819","3",2019-06-06,6,719,17.8,"antibiotico",7864,6.57786135772105
"oppio","2","crossbred",4,"oppio_819","3",2019-06-06,6,570,18,"antibiotico",7864,6.3456363608286
"oppio","2","crossbred",1,"oppio_829","3",2019-01-17,6,14,49.5,"sigillante",NA,2.63905732961526
"oppio","2","crossbred",2,"oppio_829","3",2019-01-17,6,11,43.2,"sigillante",NA,2.39789527279837
"oppio","2","crossbred",3,"oppio_829","3",2019-01-17,6,1223,84.5,"sigillante",NA,7.10906213568717
"oppio","2","crossbred",2,"oppio_899","3",2019-09-19,6,120,77.2,"antibiotico",NA,4.78749174278205
"oppio","2","crossbred",1,"oppio_900","2",2019-04-04,6,45,46.7,"antibiotico",8718,3.80666248977032
"oppio","2","crossbred",2,"oppio_900","2",2019-04-04,6,334,73.9,"sigillante",8718,5.8111409929767
"oppio","2","crossbred",3,"oppio_900","2",2019-04-04,6,467,77.4,"sigillante",8718,6.1463292576689
"oppio","2","crossbred",4,"oppio_900","2",2019-04-04,6,2412,78.9,"antibiotico",8718,7.78821155784708
"oppio","2","crossbred",1,"oppio_922","3",2019-12-18,6,72,27,"antibiotico",NA,4.27666611901606
"oppio","2","crossbred",2,"oppio_922","3",2019-12-18,6,50,20.3,"antibiotico",NA,3.91202300542815
"oppio","2","crossbred",3,"oppio_922","3",2019-12-18,6,73,17.2,"antibiotico",NA,4.29045944114839
"oppio","2","crossbred",4,"oppio_922","3",2019-12-18,6,63,41.7,"antibiotico",NA,4.14313472639153
"oppio","2","crossbred",1,"oppio_992","2",2019-03-14,6,25,13.6,"sigillante",10158,3.2188758248682
"oppio","2","crossbred",2,"oppio_992","2",2019-03-14,6,19,50.8,"sigillante",10158,2.94443897916644
"oppio","2","crossbred",3,"oppio_992","2",2019-03-14,6,237,87.3,"sigillante",10158,5.46806014113513
"oppio","2","crossbred",4,"oppio_992","2",2019-03-14,6,1077,88,"sigillante",10158,6.98193467715639
"oppio","2","crossbred",1,"oppio_1000","2",2019-10-31,6,33,57.2,"antibiotico",8461,3.49650756146648
"oppio","2","crossbred",2,"oppio_1000","2",2019-10-31,6,25,55.4,"antibiotico",8461,3.2188758248682
"oppio","2","crossbred",3,"oppio_1000","2",2019-10-31,6,26,55,"sigillante",8461,3.25809653802148
"oppio","2","crossbred",4,"oppio_1000","2",2019-10-31,6,391,77.6,"antibiotico",8461,5.96870755998537
"oppio","2","crossbred",1,"oppio_1068","3",2019-02-21,6,27,55.6,"antibiotico",6525,3.29583686600433
"oppio","2","crossbred",2,"oppio_1068","3",2019-02-21,6,40,48.3,"antibiotico",6525,3.68887945411394
"oppio","2","crossbred",3,"oppio_1068","3",2019-02-21,6,31,46.1,"antibiotico",6525,3.43398720448515
"oppio","2","crossbred",1,"oppio_3029","2",2019-11-12,6,62,58.8,"antibiotico",NA,4.12713438504509
"oppio","2","crossbred",2,"oppio_3029","2",2019-11-12,6,46,70.8,"antibiotico",NA,3.8286413964891
"oppio","2","crossbred",3,"oppio_3029","2",2019-11-12,6,94,52.9,"antibiotico",NA,4.54329478227
"oppio","2","crossbred",4,"oppio_3029","2",2019-11-12,6,92,54.3,"antibiotico",NA,4.52178857704904
"oppio","2","crossbred",1,"oppio_3030","2",2019-11-26,6,71,53,"sigillante",NA,4.26267987704132
"oppio","2","crossbred",2,"oppio_3030","2",2019-11-26,6,79,56,"sigillante",NA,4.36944785246702
"oppio","2","crossbred",3,"oppio_3030","2",2019-11-26,6,200,68.5,"sigillante",NA,5.29831736654804
"oppio","2","crossbred",4,"oppio_3030","2",2019-11-26,6,23,62.1,"antibiotico",NA,3.13549421592915
"oppio","2","crossbred",1,"oppio_3034","2",2019-09-19,6,50,38.7,"antibiotico",7898,3.91202300542815
"oppio","2","crossbred",2,"oppio_3034","2",2019-09-19,6,50,30.1,"antibiotico",7898,3.91202300542815
"oppio","2","crossbred",3,"oppio_3034","2",2019-09-19,6,33,66.4,"antibiotico",7898,3.49650756146648
"oppio","2","crossbred",4,"oppio_3034","2",2019-09-19,6,39,33.7,"antibiotico",7898,3.66356164612965
"oppio","2","crossbred",1,"oppio_3067","2",2019-12-10,6,22,42.2,"antibiotico",NA,3.09104245335832
"oppio","2","crossbred",2,"oppio_3067","2",2019-12-10,6,22,35.9,"antibiotico",NA,3.09104245335832
"oppio","2","crossbred",3,"oppio_3067","2",2019-12-10,6,52,57.2,"antibiotico",NA,3.95124371858143
"oppio","2","crossbred",4,"oppio_3067","2",2019-12-10,6,611,75.9,"antibiotico",NA,6.4150969591716
"oppio","2","crossbred",1,"oppio_3078","2",2019-10-31,6,23,60.5,"sigillante",8368,3.13549421592915
"oppio","2","crossbred",2,"oppio_3078","2",2019-10-31,6,65,43.9,"sigillante",8368,4.17438726989564
"oppio","2","crossbred",3,"oppio_3078","2",2019-10-31,6,23,78.3,"sigillante",8368,3.13549421592915
"oppio","2","crossbred",4,"oppio_3078","2",2019-10-31,6,22,57.3,"sigillante",8368,3.09104245335832
"oppio","2","crossbred",1,"oppio_3081","2",2019-11-19,6,74,41.3,"antibiotico",NA,4.30406509320417
"oppio","2","crossbred",2,"oppio_3081","2",2019-11-19,6,138,35.6,"antibiotico",NA,4.92725368515721
"oppio","2","crossbred",3,"oppio_3081","2",2019-11-19,6,77,42.9,"antibiotico",NA,4.34380542185368
"oppio","2","crossbred",4,"oppio_3081","2",2019-11-19,6,121,50.6,"antibiotico",NA,4.79579054559674
"oppio","2","crossbred",1,"oppio_3088","2",2019-12-18,6,8,47.3,"sigillante",NA,2.07944154167984
"oppio","2","crossbred",2,"oppio_3088","2",2019-12-18,6,125,77.1,"sigillante",NA,4.8283137373023
"oppio","2","crossbred",3,"oppio_3088","2",2019-12-18,6,9,57.4,"sigillante",NA,2.19722457733622
"oppio","2","crossbred",4,"oppio_3088","2",2019-12-18,6,19,26,"antibiotico",NA,2.94443897916644
"oppio","2","crossbred",1,"oppio_3100","2",2019-10-31,6,72,30.6,"antibiotico",7963,4.27666611901606
"oppio","2","crossbred",2,"oppio_3100","2",2019-10-31,6,386,66.4,"antibiotico",7963,5.95583736946483
"oppio","2","crossbred",3,"oppio_3100","2",2019-10-31,6,87,28.8,"sigillante",7963,4.46590811865458
"oppio","2","crossbred",4,"oppio_3100","2",2019-10-31,6,112,42.3,"antibiotico",7963,4.71849887129509
"oppio","2","crossbred",2,"oppio_3126","2",2019-12-18,6,18,60.2,"sigillante",NA,2.89037175789616
"oppio","2","crossbred",3,"oppio_3126","2",2019-12-18,6,30,51.5,"sigillante",NA,3.40119738166216
"oppio","2","crossbred",4,"oppio_3126","2",2019-12-18,6,19,64,"antibiotico",NA,2.94443897916644
"oppio","2","crossbred",1,"oppio_6872","2",2019-09-25,6,37,41.8,"sigillante",8727,3.61091791264422
"oppio","2","crossbred",2,"oppio_6872","2",2019-09-25,6,22,27,"sigillante",8727,3.09104245335832
"oppio","2","crossbred",3,"oppio_6872","2",2019-09-25,6,784,82.3,"antibiotico",8727,6.66440902035041
"oppio","2","crossbred",4,"oppio_6872","2",2019-09-25,6,36,30.3,"antibiotico",8727,3.58351893845611
"oppio","2","crossbred",1,"oppio_9330","4",2019-04-04,6,69,66.3,"sigillante",9139,4.23410650459726
"oppio","2","crossbred",2,"oppio_9330","4",2019-04-04,6,16,34.9,"sigillante",9139,2.77258872223978
"oppio","2","crossbred",3,"oppio_9330","4",2019-04-04,6,13,32.6,"antibiotico",9139,2.56494935746154
"oppio","2","crossbred",4,"oppio_9330","4",2019-04-04,6,27,54,"sigillante",9139,3.29583686600433
"oppio","2","crossbred",1,"oppio_9874","4",2019-10-31,6,102,59.8,"antibiotico",NA,4.62497281328427
"oppio","2","crossbred",2,"oppio_9874","4",2019-10-31,6,217,72.8,"antibiotico",NA,5.37989735354046
"oppio","2","crossbred",3,"oppio_9874","4",2019-10-31,6,167,67.6,"antibiotico",NA,5.11799381241676
"oppio","2","crossbred",4,"oppio_9874","4",2019-10-31,6,107,58.9,"antibiotico",NA,4.67282883446191
"oppio","2","crossbred",1,"oppio_9967","4",2019-09-11,6,1747,71.3,"antibiotico",9212,7.46565531013406
"oppio","2","crossbred",2,"oppio_9967","4",2019-09-11,6,89,37.1,"antibiotico",9212,4.48863636973214
"oppio","2","crossbred",3,"oppio_9967","4",2019-09-11,6,185,16.9,"antibiotico",9212,5.22035582507832
"oppio","2","crossbred",4,"oppio_9967","4",2019-09-11,6,3090,73,"antibiotico",9212,8.03592636989179
"oppio","2","crossbred",1,"oppio_9992","4",2019-09-11,6,95,44.3,"antibiotico",6636,4.55387689160054
"oppio","2","crossbred",2,"oppio_9992","4",2019-09-11,6,105,45.1,"antibiotico",6636,4.65396035015752
"oppio","2","crossbred",3,"oppio_9992","4",2019-09-11,6,399,53.2,"sigillante",6636,5.98896141688986
"oppio","2","crossbred",4,"oppio_9992","4",2019-09-11,6,101,48.7,"antibiotico",6636,4.61512051684126
"oppio","2","crossbred",3,"oppio_1","4",2019-11-11,7,13,53.6,"antibiotico",NA,2.56494935746154
"oppio","2","crossbred",2,"oppio_52","3",2019-05-29,7,9,36.2,"antibiotico",NA,2.19722457733622
"oppio","2","crossbred",3,"oppio_52","3",2019-05-29,7,12,41,"antibiotico",NA,2.484906649788
"oppio","2","crossbred",4,"oppio_52","3",2019-05-29,7,9,50.8,"antibiotico",NA,2.19722457733622
"oppio","2","crossbred",3,"oppio_63","3",2019-06-26,7,302,82.8,"antibiotico",NA,5.71042701737487
"oppio","2","crossbred",4,"oppio_63","3",2019-06-26,7,25,54.4,"antibiotico",NA,3.2188758248682
"oppio","2","crossbred",1,"oppio_96","3",2019-05-30,7,19,32.6,"sigillante",12244,2.94443897916644
"oppio","2","crossbred",2,"oppio_96","3",2019-05-30,7,37,49.2,"sigillante",12244,3.61091791264422
"oppio","2","crossbred",3,"oppio_96","3",2019-05-30,7,23,53.2,"sigillante",12244,3.13549421592915
"oppio","2","crossbred",4,"oppio_96","3",2019-05-30,7,29,44.3,"sigillante",12244,3.36729582998647
"oppio","2","crossbred",1,"oppio_126","3",2019-11-04,7,170,41.1,"antibiotico",7593,5.13579843705026
"oppio","2","crossbred",2,"oppio_126","3",2019-11-04,7,178,57.4,"sigillante",7593,5.18178355029209
"oppio","2","crossbred",3,"oppio_126","3",2019-11-04,7,130,58.9,"sigillante",7593,4.86753445045558
"oppio","2","crossbred",4,"oppio_126","3",2019-11-04,7,334,64.8,"antibiotico",7593,5.8111409929767
"oppio","2","crossbred",1,"oppio_129","3",2019-07-10,7,22,38.6,"antibiotico",9380,3.09104245335832
"oppio","2","crossbred",2,"oppio_129","3",2019-07-10,7,49,13.7,"antibiotico",9380,3.89182029811063
"oppio","2","crossbred",3,"oppio_129","3",2019-07-10,7,69,15.2,"antibiotico",9380,4.23410650459726
"oppio","2","crossbred",4,"oppio_129","3",2019-07-10,7,19,36.5,"antibiotico",9380,2.94443897916644
"oppio","2","crossbred",1,"oppio_130","2",2019-01-23,7,4,63,"sigillante",11944,1.38629436111989
"oppio","2","crossbred",2,"oppio_130","2",2019-01-23,7,9,24.1,"sigillante",11944,2.19722457733622
"oppio","2","crossbred",3,"oppio_130","2",2019-01-23,7,5,45.2,"sigillante",11944,1.6094379124341
"oppio","2","crossbred",4,"oppio_130","2",2019-01-23,7,8,39.2,"sigillante",11944,2.07944154167984
"oppio","2","crossbred",1,"oppio_140","3",2019-08-26,7,147,56.1,"antibiotico",NA,4.99043258677874
"oppio","2","crossbred",2,"oppio_140","3",2019-08-26,7,106,56,"antibiotico",NA,4.66343909411207
"oppio","2","crossbred",3,"oppio_140","3",2019-08-26,7,88,53,"sigillante",NA,4.47733681447821
"oppio","2","crossbred",4,"oppio_140","3",2019-08-26,7,113,62.7,"antibiotico",NA,4.72738781871234
"oppio","2","crossbred",1,"oppio_146","3",2019-10-21,7,69,43,"antibiotico",8141,4.23410650459726
"oppio","2","crossbred",3,"oppio_146","3",2019-10-21,7,91,53.2,"antibiotico",8141,4.51085950651685
"oppio","2","crossbred",4,"oppio_146","3",2019-10-21,7,105,48.6,"antibiotico",8141,4.65396035015752
"oppio","2","crossbred",1,"oppio_148","3",2019-05-13,7,52,38.7,"antibiotico",11027,3.95124371858143
"oppio","2","crossbred",2,"oppio_148","3",2019-05-13,7,62,40,"antibiotico",11027,4.12713438504509
"oppio","2","crossbred",3,"oppio_148","3",2019-05-13,7,76,47.2,"antibiotico",11027,4.33073334028633
"oppio","2","crossbred",4,"oppio_148","3",2019-05-13,7,59,33.2,"antibiotico",11027,4.07753744390572
"oppio","2","crossbred",1,"oppio_178","3",2019-12-09,7,52,44.7,"antibiotico",NA,3.95124371858143
"oppio","2","crossbred",2,"oppio_178","3",2019-12-09,7,70,43.8,"antibiotico",NA,4.24849524204936
"oppio","2","crossbred",3,"oppio_178","3",2019-12-09,7,238,50.7,"antibiotico",NA,5.47227067367148
"oppio","2","crossbred",1,"oppio_183","3",2019-11-11,7,120,42.2,"antibiotico",NA,4.78749174278205
"oppio","2","crossbred",3,"oppio_183","3",2019-11-11,7,56,35.4,"antibiotico",NA,4.02535169073515
"oppio","2","crossbred",2,"oppio_217","2",2019-08-26,7,158,56.8,"antibiotico",8302,5.06259503302697
"oppio","2","crossbred",3,"oppio_217","2",2019-08-26,7,83,62.8,"antibiotico",8302,4.4188406077966
"oppio","2","crossbred",4,"oppio_217","2",2019-08-26,7,178,61.9,"antibiotico",8302,5.18178355029209
"oppio","2","crossbred",1,"oppio_220","2",2019-02-01,7,226,47.8,"antibiotico",11595,5.42053499927229
"oppio","2","crossbred",2,"oppio_220","2",2019-02-01,7,48,40.2,"sigillante",11595,3.87120101090789
"oppio","2","crossbred",3,"oppio_220","2",2019-02-01,7,93,31,"antibiotico",11595,4.53259949315326
"oppio","2","crossbred",4,"oppio_220","2",2019-02-01,7,185,42.2,"sigillante",11595,5.22035582507832
"oppio","2","crossbred",1,"oppio_222","2",2019-01-23,7,4,36.7,"sigillante",NA,1.38629436111989
"oppio","2","crossbred",2,"oppio_222","2",2019-01-23,7,4,41.4,"sigillante",NA,1.38629436111989
"oppio","2","crossbred",3,"oppio_222","2",2019-01-23,7,9,29.3,"sigillante",NA,2.19722457733622
"oppio","2","crossbred",4,"oppio_222","2",2019-01-23,7,7,37.8,"sigillante",NA,1.94591014905531
"oppio","2","crossbred",1,"oppio_228","2",2019-07-10,7,51,22.4,"antibiotico",4823,3.93182563272433
"oppio","2","crossbred",2,"oppio_228","2",2019-07-10,7,70,44.8,"antibiotico",4823,4.24849524204936
"oppio","2","crossbred",3,"oppio_228","2",2019-07-10,7,56,26.8,"antibiotico",4823,4.02535169073515
"oppio","2","crossbred",4,"oppio_228","2",2019-07-10,7,66,18.6,"antibiotico",4823,4.18965474202643
"oppio","2","crossbred",1,"oppio_312","2",2019-11-04,7,71,39.3,"antibiotico",9434,4.26267987704132
"oppio","2","crossbred",3,"oppio_312","2",2019-11-04,7,162,40.6,"antibiotico",9434,5.08759633523238
"oppio","2","crossbred",4,"oppio_312","2",2019-11-04,7,160,32.8,"antibiotico",9434,5.07517381523383
"oppio","2","crossbred",1,"oppio_320","2",2019-07-10,7,40,33.4,"sigillante",9764,3.68887945411394
"oppio","2","crossbred",2,"oppio_320","2",2019-07-10,7,659,88.1,"sigillante",9764,6.49072353450251
"oppio","2","crossbred",3,"oppio_320","2",2019-07-10,7,184,70.1,"sigillante",9764,5.21493575760899
"oppio","2","crossbred",4,"oppio_320","2",2019-07-10,7,29,16.3,"sigillante",9764,3.36729582998647
"oppio","2","crossbred",1,"oppio_322","2",2019-06-12,7,24,53.4,"antibiotico",11564,3.17805383034795
"oppio","2","crossbred",2,"oppio_322","2",2019-06-12,7,17,36.9,"antibiotico",11564,2.83321334405622
"oppio","2","crossbred",3,"oppio_322","2",2019-06-12,7,2469,85.5,"antibiotico",11564,7.81156848934518
"oppio","2","crossbred",4,"oppio_322","2",2019-06-12,7,37,66.8,"antibiotico",11564,3.61091791264422
"oppio","2","crossbred",1,"oppio_720","4",2019-07-10,7,49,48.6,"antibiotico",8292,3.89182029811063
"oppio","2","crossbred",2,"oppio_720","4",2019-07-10,7,28,52.2,"antibiotico",8292,3.3322045101752
"oppio","2","crossbred",3,"oppio_720","4",2019-07-10,7,285,29.5,"antibiotico",8292,5.65248918026865
"oppio","2","crossbred",4,"oppio_720","4",2019-07-10,7,5274,83.7,"antibiotico",8292,8.57054436691323
"oppio","2","crossbred",1,"oppio_738","4",2019-07-31,7,40,36.1,"sigillante",NA,3.68887945411394
"oppio","2","crossbred",2,"oppio_738","4",2019-07-31,7,154,44.6,"sigillante",NA,5.03695260241363
"oppio","2","crossbred",3,"oppio_738","4",2019-07-31,7,439,55.1,"antibiotico",NA,6.08449941307517
"oppio","2","crossbred",4,"oppio_738","4",2019-07-31,7,188,54.3,"antibiotico",NA,5.23644196282995
"oppio","2","crossbred",1,"oppio_748","4",2019-09-23,7,53,59.8,"antibiotico",7602,3.97029191355212
"oppio","2","crossbred",2,"oppio_748","4",2019-09-23,7,58,54,"antibiotico",7602,4.06044301054642
"oppio","2","crossbred",3,"oppio_748","4",2019-09-23,7,78,50.5,"antibiotico",7602,4.35670882668959
